date_time_index,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum
2018-06-22 15:30:00,107.22,107.23367346938781,107.049931972789,107.05909143592214,107.26728307930458,0.20819164338243468,0.9257739297317069,108.9014798322524,105.19838411332559,107.25039308286614,100.22
2018-06-25 09:30:00,106.8,107.20530612244904,107.05170068027198,107.05625983552953,107.25628818332095,0.20002834779141665,0.9242149386561711,108.90013055758432,105.20327080295964,106.95013102762205,99.8
2018-06-25 10:30:00,106.23,107.16959183673475,107.04965986394544,107.0472296733926,107.23214022606633,0.1849105526737418,0.9251794054006328,108.9000186747467,105.19930105314417,106.47004367587402,99.23
2018-06-25 11:30:00,105.89,107.13081632653068,107.04530612244884,107.0345823545577,107.20056045604126,0.16597810148356018,0.9288363654823251,108.90297885341349,105.18763339148418,106.08334789195801,98.89
2018-06-25 12:30:00,105.96,107.09265306122457,107.04285714285699,107.02283828510897,107.17137079825207,0.14853251314309546,0.9318426639008552,108.90654247065869,105.17917181505528,106.00111596398601,98.96
2018-06-25 13:30:00,106.0,107.05387755102049,107.04163265306107,107.01165972461598,107.14380913241085,0.13214940779486994,0.9344921044762923,108.91061686201365,105.17264844410849,106.00037198799534,99.0
2018-06-25 14:30:00,105.98,107.0146938775511,107.03938775510188,107.00038475494803,107.11642538811881,0.11604063317078328,0.9372918172463317,108.91397138959455,105.16480412060922,105.98679066266511,98.98
2018-06-25 15:30:00,105.73,106.97163265306129,107.03489795918352,106.98650076855515,107.08380361428071,0.09730284572556513,0.9423919404271016,108.91968184003773,105.15011407832932,105.81559688755505,98.73
2018-06-26 09:30:00,106.25,106.94653061224497,107.03394557823114,106.97845157982776,107.0641847057094,0.08573312588163162,0.9356464863334519,108.90523855089805,105.16265260556423,106.10519896251834,99.25
2018-06-26 10:30:00,105.99,106.92265306122457,107.03122448979578,106.96764883032144,107.0389097714574,0.07126094113596082,0.9322530119679909,108.89573051373176,105.16671846585979,106.02839965417279,98.99
2018-06-26 11:30:00,106.16,106.90081632653069,107.02965986394544,106.95882206714852,107.01822954154073,0.059407474392216386,0.9231242585481731,108.87590838104178,105.1834113468491,106.1161332180576,99.16
2018-06-26 12:30:00,106.24,106.87918367346946,107.02863945578217,106.95096608827258,106.99991825821037,0.04895216993779172,0.9133025662966201,108.85524458837541,105.20203432318893,106.19871107268587,99.24
2018-06-26 13:30:00,106.24,106.85571428571434,107.02761904761891,106.94319596708928,106.9820378286054,0.03884186151611857,0.8928085873794935,108.8132362223779,105.24200187285993,106.22623702422862,99.24
2018-06-26 14:30:00,106.4,106.82734693877556,107.0276870748298,106.93725939914295,106.9683428208735,0.031083421730556893,0.8685811367801678,108.76484934839013,105.29052480126947,106.34207900807621,99.4
2018-06-26 15:30:00,106.34,106.80000000000005,107.02734693877538,106.9307319740157,106.95355828391176,0.022826309896061048,0.8413890627965054,108.7101250643684,105.34456881318236,106.34069300269208,99.34
2018-06-27 09:30:00,106.33,106.78530612244903,107.0329251700679,106.9241665972505,106.93888632429031,0.014719727039803843,0.8336965412713525,108.7003182526106,105.3655320875252,106.33356433423069,99.33
2018-06-27 10:30:00,107.0,106.78142857142862,107.04217687074816,106.92499537760843,106.94032429313054,0.015328915522118791,0.823126031997336,108.68842893474283,105.3959248067535,106.7778547780769,100.0
2018-06-27 11:30:00,106.62,106.76571428571434,107.05122448979579,106.92166209479304,106.93278725093924,0.011125156146206905,0.8188949608121717,108.68901441142013,105.41343456817144,106.67261825935897,99.62
2018-06-27 12:30:00,106.82,106.75877551020413,107.06163265306108,106.92055103364775,106.93013343327007,0.009582399622317439,0.8138593427698515,108.68935133860079,105.43391396752138,106.77087275311965,99.82
2018-06-27 13:30:00,106.29,106.73714285714289,107.07265306122436,106.91365976552048,106.9150714701343,0.0014117046138153455,0.8156904621988019,108.70403398562196,105.44127213682675,106.45029091770657,99.29
2018-06-27 14:30:00,106.05,106.71000000000004,107.08272108843524,106.90422086097927,106.8947168473076,-0.009504013671659095,0.8197161260121637,108.72215334045956,105.44328883641091,106.18343030590218,99.05
2018-06-27 15:30:00,106.06,106.68530612244902,107.09360544217674,106.89499440348222,106.87507645090038,-0.019917952581835152,0.8228716043805201,108.73934865093779,105.44786223341569,106.10114343530073,99.06
2018-06-28 09:30:00,105.79,106.67183673469391,107.0951020408162,106.88291796191412,106.84954524029095,-0.03337272162316651,0.8268029879559508,108.7487080167281,105.4414960649043,105.89371447843358,98.79
2018-06-28 10:30:00,105.51,106.64897959183678,107.0946938775509,106.86791339402434,106.81802652875469,-0.0498868652696558,0.8309937710302248,108.75668141961134,105.43270633549045,105.63790482614452,98.51
2018-06-28 11:30:00,105.97,106.62775510204085,107.09428571428558,106.85810013288747,106.79807296337223,-0.06002716951523723,0.8302648662989776,108.75481544688353,105.43375598168763,105.85930160871483,98.97
2018-06-28 12:30:00,105.71,106.60122448979595,107.09210884353728,106.84555259045153,106.77247124658702,-0.0730813438645157,0.8324546227143518,108.75701808896598,105.42719959810857,105.75976720290494,98.71
2018-06-28 13:30:00,106.0,106.58510204081637,107.08816326530598,106.83631157853402,106.75429545254967,-0.08201612598435304,0.8314285926247009,108.75102045055539,105.42530608005657,105.9199224009683,99.0
2018-06-28 14:30:00,106.2,106.56653061224495,107.08537414965973,106.82935735363202,106.74125320660733,-0.08810414702469416,0.8245637265647049,108.73450160278914,105.43624669653032,106.10664080032278,99.2
2018-06-28 15:30:00,106.28,106.55061224489799,107.08408163265293,106.82335344812786,106.73040018998127,-0.0929532581465935,0.8189582878851509,108.72199820842323,105.44616505688262,106.2222136001076,99.28
2018-06-29 09:30:00,106.59,106.53489795918371,107.08687074829919,106.82080313721936,106.72709665609936,-0.09370648111999458,0.8158612622173224,108.71859327273384,105.45514822386454,106.46740453336919,99.59
2018-06-29 10:30:00,106.89,106.53224489795922,107.09401360544204,106.82155938708581,106.73092967595586,-0.09062971112994944,0.8137409836663366,108.72149557277471,105.46653163810937,106.7491348444564,99.89
2018-06-29 11:30:00,107.19,106.5357142857143,107.10278911564613,106.825586060451,106.74173133063924,-0.08385472981176179,0.8112907128579704,108.72537054136207,105.4802076899302,107.04304494815214,100.19
2018-06-29 12:30:00,107.14,106.53612244897963,107.11122448979579,106.82902227836956,106.7511023581536,-0.07791992021596172,0.8087934595650328,108.72881140892585,105.49363757066573,107.10768164938405,100.14
2018-06-29 13:30:00,107.01,106.53244897959188,107.11877551020395,106.83100017696663,106.75719406737353,-0.07380610959309308,0.8068732839869929,108.73252207817794,105.50502894222996,107.04256054979469,100.01
2018-06-29 14:30:00,106.89,106.52571428571433,107.12775510204068,106.83164498377573,106.7603189128471,-0.07132607092863452,0.8040041621235957,108.73576342628787,105.51974677779349,106.94085351659822,99.89
2018-06-29 15:30:00,106.71,106.51530612244902,107.13448979591823,106.83031553040112,106.75913493842715,-0.07118059197397031,0.8010664622144242,108.73662272034707,105.53235687148938,106.78695117219941,99.71
2018-07-02 09:30:00,105.61,106.49000000000002,107.13088435374137,106.81697874864811,106.73209646928768,-0.08488227936042847,0.8110619173153492,108.75300818837206,105.50876051911067,106.00231705739981,98.61
2018-07-02 10:30:00,105.72,106.47367346938778,107.12619047619035,106.80498990986507,106.70828243471621,-0.09670747514886102,0.81908673732197,108.76436395083428,105.48801700154641,105.81410568579993,98.72
2018-07-02 11:30:00,105.72,106.45326530612247,107.12149659863933,106.79313209664251,106.68502873036995,-0.10810336627255879,0.8264457760613128,108.77438815076195,105.4686050465167,105.7513685619333,98.72
2018-07-02 12:30:00,105.56,106.43183673469392,107.11571428571415,106.7796552431273,106.65855746612597,-0.1210977770013244,0.8357765281115722,108.7872673419373,105.444161229491,105.62378952064444,98.56
2018-07-02 13:30:00,105.47,106.40591836734698,107.10877551020394,106.76534207107126,106.63059140809948,-0.13475066297178273,0.8461894849309989,108.80115448006593,105.41639654034195,105.52126317354815,98.47
2018-07-02 14:30:00,105.93,106.38938775510209,107.10612244897946,106.75621264952949,106.6141069043795,-0.14210574514999053,0.8508525317829705,108.8078275125454,105.40441738541352,105.79375439118273,98.93
